unique_code,tipoies,region,nombreies,nombrecarrera,modalidad
I116S25C17J1V1,Institutos Profesionales,REGION DEL LIBERTADOR BERNARDO OHIGGINS,IP SANTO TOMAS,TECNICO EN TRABAJO SOCIAL,Presencial
I116S25C196J1V1,Institutos Profesionales,REGION DEL LIBERTADOR BERNARDO OHIGGINS,IP SANTO TOMAS,PSICOPEDAGOGIA,Presencial
I116S25C196J2V1,Institutos Profesionales,REGION DEL LIBERTADOR BERNARDO OHIGGINS,IP SANTO TOMAS,PSICOPEDAGOGIA,Presencial
I116S25C207J1V1,Institutos Profesionales,REGION DEL LIBERTADOR BERNARDO OHIGGINS,IP SANTO TOMAS,INGENIERIA AGRICOLA,Presencial
I116S25C207J1V2,Institutos Profesionales,REGION DEL LIBERTADOR BERNARDO OHIGGINS,IP SANTO TOMAS,INGENIERIA AGRICOLA,Presencial
I116S25C207J2V1,Institutos Profesionales,REGION DEL LIBERTADOR BERNARDO OHIGGINS,IP SANTO TOMAS,INGENIERIA AGRICOLA,Presencial
I116S25C4J1V1,Institutos Profesionales,REGION DEL LIBERTADOR BERNARDO OHIGGINS,IP SANTO TOMAS,SERVICIO SOCIAL,Presencial
I116S25C4J1V2,Institutos Profesionales,REGION DEL LIBERTADOR BERNARDO OHIGGINS,IP SANTO TOMAS,SERVICIO SOCIAL,Presencial
I116S25C51J2V2,Institutos Profesionales,REGION DEL LIBERTADOR BERNARDO OHIGGINS,IP SANTO TOMAS,INGENIERIA DE EJECUCION EN ADMINISTRACION,Presencial
I116S25C60J2V1,Institutos Profesionales,REGION DEL LIBERTADOR BERNARDO OHIGGINS,IP SANTO TOMAS,CONSTRUCCION CIVIL,Presencial
I116S25C60J2V2,Institutos Profesionales,REGION DEL LIBERTADOR BERNARDO OHIGGINS,IP SANTO TOMAS,CONSTRUCCION CIVIL,Presencial
I116S25C8J1V1,Institutos Profesionales,REGION DEL LIBERTADOR BERNARDO OHIGGINS,IP SANTO TOMAS,INGENIERIA EN INFORMATICA,Presencial
I116S25C8J1V2,Institutos Profesionales,REGION DEL LIBERTADOR BERNARDO OHIGGINS,IP SANTO TOMAS,INGENIERIA EN INFORMATICA,Presencial
I116S25C9J2V2,Institutos Profesionales,REGION DEL LIBERTADOR BERNARDO OHIGGINS,IP SANTO TOMAS,CONTADOR AUDITOR,Presencial
I116S28C183J2V1,Institutos Profesionales,REGION DE MAGALLANES Y DE LA ANTARTICA CHILENA,IP SANTO TOMAS,INGENIERIA EN GEOMENSURA,Presencial
I116S28C4J2V1,Institutos Profesionales,REGION DE MAGALLANES Y DE LA ANTARTICA CHILENA,IP SANTO TOMAS,SERVICIO SOCIAL,Presencial
I116S28C4J2V2,Institutos Profesionales,REGION DE MAGALLANES Y DE LA ANTARTICA CHILENA,IP SANTO TOMAS,SERVICIO SOCIAL,Presencial
I116S28C51J2V1,Institutos Profesionales,REGION DE MAGALLANES Y DE LA ANTARTICA CHILENA,IP SANTO TOMAS,INGENIERIA DE EJECUCION EN ADMINISTRACION,Presencial
I116S28C51J2V2,Institutos Profesionales,REGION DE MAGALLANES Y DE LA ANTARTICA CHILENA,IP SANTO TOMAS,INGENIERIA DE EJECUCION EN ADMINISTRACION,Presencial
I116S28C9J2V1,Institutos Profesionales,REGION DE MAGALLANES Y DE LA ANTARTICA CHILENA,IP SANTO TOMAS,CONTADOR AUDITOR,Presencial
I116S28C9J2V2,Institutos Profesionales,REGION DE MAGALLANES Y DE LA ANTARTICA CHILENA,IP SANTO TOMAS,CONTADOR AUDITOR,Presencial
I116S2C141J2V1,Institutos Profesionales,REGION DE TARAPACA,IP SANTO TOMAS,INGENIERIA EN ADMINISTRACION DE RECURSOS HUMANOS,Presencial
I116S2C141J2V2,Institutos Profesionales,REGION DE TARAPACA,IP SANTO TOMAS,INGENIERIA EN ADMINISTRACION DE RECURSOS HUMANOS,Presencial
I116S2C143J2V1,Institutos Profesionales,REGION DE TARAPACA,IP SANTO TOMAS,INGENIERIA EN AUTOMATIZACION Y CONTROL INDUSTRIAL,Presencial
I116S2C143J2V2,Institutos Profesionales,REGION DE TARAPACA,IP SANTO TOMAS,INGENIERIA EN AUTOMATIZACION Y CONTROL INDUSTRIAL,Presencial
I116S2C145J1V1,Institutos Profesionales,REGION DE TARAPACA,IP SANTO TOMAS,INGENIERIA EN ELECTRICIDAD Y ELECTRONICA INDUSTRIAL,Presencial
I116S2C145J1V2,Institutos Profesionales,REGION DE TARAPACA,IP SANTO TOMAS,INGENIERIA EN ELECTRICIDAD Y ELECTRONICA INDUSTRIAL,Presencial
I116S2C147J2V1,Institutos Profesionales,REGION DE TARAPACA,IP SANTO TOMAS,INGENIERIA EN MANTENIMIENTO INDUSTRIAL,Presencial
I116S2C147J2V2,Institutos Profesionales,REGION DE TARAPACA,IP SANTO TOMAS,INGENIERIA EN MANTENIMIENTO INDUSTRIAL,Presencial
I116S2C162J2V1,Institutos Profesionales,REGION DE TARAPACA,IP SANTO TOMAS,OPERACION DE EQUIPOS MOVILES MINEROS,Presencial
I116S2C196J1V1,Institutos Profesionales,REGION DE TARAPACA,IP SANTO TOMAS,PSICOPEDAGOGIA,Presencial
I116S2C4J1V1,Institutos Profesionales,REGION DE TARAPACA,IP SANTO TOMAS,SERVICIO SOCIAL,Presencial
I116S2C4J1V2,Institutos Profesionales,REGION DE TARAPACA,IP SANTO TOMAS,SERVICIO SOCIAL,Presencial
I116S2C4J2V1,Institutos Profesionales,REGION DE TARAPACA,IP SANTO TOMAS,SERVICIO SOCIAL,Presencial
I116S2C4J2V2,Institutos Profesionales,REGION DE TARAPACA,IP SANTO TOMAS,SERVICIO SOCIAL,Presencial
I116S2C51J2V1,Institutos Profesionales,REGION DE TARAPACA,IP SANTO TOMAS,INGENIERIA DE EJECUCION EN ADMINISTRACION,Presencial
I116S2C51J2V2,Institutos Profesionales,REGION DE TARAPACA,IP SANTO TOMAS,INGENIERIA DE EJECUCION EN ADMINISTRACION,Presencial
I116S2C8J1V1,Institutos Profesionales,REGION DE TARAPACA,IP SANTO TOMAS,INGENIERIA EN INFORMATICA,Presencial
I116S2C8J1V2,Institutos Profesionales,REGION DE TARAPACA,IP SANTO TOMAS,INGENIERIA EN INFORMATICA,Presencial
I116S2C8J2V1,Institutos Profesionales,REGION DE TARAPACA,IP SANTO TOMAS,INGENIERIA EN INFORMATICA,Presencial
I116S2C8J2V2,Institutos Profesionales,REGION DE TARAPACA,IP SANTO TOMAS,INGENIERIA EN INFORMATICA,Presencial
I116S2C9J2V1,Institutos Profesionales,REGION DE TARAPACA,IP SANTO TOMAS,CONTADOR AUDITOR,Presencial
I116S2C9J2V2,Institutos Profesionales,REGION DE TARAPACA,IP SANTO TOMAS,CONTADOR AUDITOR,Presencial
I116S30C137J2V1,Institutos Profesionales,REGION DE ATACAMA,IP SANTO TOMAS,TECNICO EN OPERACIONES MINERAS,Presencial
I116S30C163J1V1,Institutos Profesionales,REGION DE ATACAMA,IP SANTO TOMAS,TECNICO EN DISEÑO DIGITAL Y PUBLICITARIO,Presencial
I116S30C174J3V1,Institutos Profesionales,REGION DE ATACAMA,IP SANTO TOMAS,"INGENIERIA DE EJECUCION EN ADMINISTRACION, PROGRAMA EJECUTIVO SEMIPRESENCIAL",Semipresencial
I116S30C196J2V1,Institutos Profesionales,REGION DE ATACAMA,IP SANTO TOMAS,PSICOPEDAGOGIA,Presencial
I116S30C200J1V1,Institutos Profesionales,REGION DE ATACAMA,IP SANTO TOMAS,TECNICO EN ENERGIA SOLAR,Presencial
I116S30C4J1V1,Institutos Profesionales,REGION DE ATACAMA,IP SANTO TOMAS,SERVICIO SOCIAL,Presencial
I116S30C4J1V2,Institutos Profesionales,REGION DE ATACAMA,IP SANTO TOMAS,SERVICIO SOCIAL,Presencial
I116S30C4J2V2,Institutos Profesionales,REGION DE ATACAMA,IP SANTO TOMAS,SERVICIO SOCIAL,Presencial
I116S30C51J2V1,Institutos Profesionales,REGION DE ATACAMA,IP SANTO TOMAS,INGENIERIA DE EJECUCION EN ADMINISTRACION,Presencial
I116S30C51J2V2,Institutos Profesionales,REGION DE ATACAMA,IP SANTO TOMAS,INGENIERIA DE EJECUCION EN ADMINISTRACION,Presencial
I116S31C141J1V1,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,INGENIERIA EN ADMINISTRACION DE RECURSOS HUMANOS,Presencial
I116S31C141J1V2,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,INGENIERIA EN ADMINISTRACION DE RRHH,Presencial
I116S31C141J2V1,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,INGENIERIA EN ADMINISTRACION DE RECURSOS HUMANOS,Presencial
I116S31C141J2V2,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,INGENIERIA EN ADMINISTRACION DE RRHH,Presencial
I116S31C144J2V1,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,INGENIERIA EN COMERCIO EXTERIOR,Presencial
I116S31C144J2V2,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,INGENIERIA EN COMERCIO EXTERIOR,Presencial
I116S31C148J2V2,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,INGENIERIA EN PREVENCION DE RIESGOS,Presencial
I116S31C174J2V1,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,"INGENIERIA DE EJECUCION EN ADMINISTRACION, PROGRAMA EJECUTIVO SEMIPRESENCIAL",Semipresencial
I116S31C175J2V1,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,"INGENIERIA EN INFORMATICA, PROGRAMA EJECUTIVO SEMIPRESENCIAL",Semipresencial
I116S31C17J1V1,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,TECNICO EN TRABAJO SOCIAL,Presencial
I116S31C17J2V1,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,TECNICO EN TRABAJO SOCIAL,Presencial
I116S31C196J1V1,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,PSICOPEDAGOGIA,Presencial
I116S31C201J2V1,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,"INGENIERIA EN LOGISTICA, PROGRAMA EJECUTIVO SEMIPRESENCIAL",Semipresencial
I116S31C207J2V1,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,INGENIERIA AGRICOLA,Presencial
I116S31C4J1V1,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,SERVICIO SOCIAL,Presencial
I116S31C4J1V2,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,SERVICIO SOCIAL,Presencial
I116S31C4J2V2,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,SERVICIO SOCIAL,Presencial
I116S31C51J2V1,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,INGENIERIA DE EJECUCION EN ADMINISTRACION,Presencial
I116S31C51J2V2,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,INGENIERIA DE EJECUCION EN ADMINISTRACION,Presencial
I116S31C55J2V1,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,TECNICO EN CONECTIVIDAD Y REDES,Presencial
I116S31C57J2V1,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,ANALISTA PROGRAMADOR,Presencial
I116S31C8J1V1,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,INGENIERIA EN INFORMATICA,Presencial
I116S31C8J1V2,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,INGENIERIA EN INFORMATICA,Presencial
I116S31C8J2V1,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,INGENIERIA EN INFORMATICA,Presencial
I116S31C8J2V2,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,INGENIERIA EN INFORMATICA,Presencial
I116S32C182J2V1,Institutos Profesionales,REGION DE LOS RIOS,IP SANTO TOMAS,INGENIERIA EN ADMINISTRACION MENCION GESTION PUBLICA,Presencial
I116S32C185J2V1,Institutos Profesionales,REGION DE LOS RIOS,IP SANTO TOMAS,TECNICO EN DISEÑO DE VIDEOJUEGOS,Presencial
I116S32C40J1V1,Institutos Profesionales,REGION DE LOS RIOS,IP SANTO TOMAS,DISEÑO GRAFICO,Presencial
I116S32C4J1V1,Institutos Profesionales,REGION DE LOS RIOS,IP SANTO TOMAS,SERVICIO SOCIAL,Presencial
I116S32C4J1V2,Institutos Profesionales,REGION DE LOS RIOS,IP SANTO TOMAS,SERVICIO SOCIAL,Presencial
I116S32C4J2V1,Institutos Profesionales,REGION DE LOS RIOS,IP SANTO TOMAS,SERVICIO SOCIAL,Presencial
I116S32C4J2V2,Institutos Profesionales,REGION DE LOS RIOS,IP SANTO TOMAS,SERVICIO SOCIAL,Presencial
I116S32C51J2V1,Institutos Profesionales,REGION DE LOS RIOS,IP SANTO TOMAS,INGENIERIA DE EJECUCION EN ADMINISTRACION,Presencial
I116S32C51J2V2,Institutos Profesionales,REGION DE LOS RIOS,IP SANTO TOMAS,INGENIERIA DE EJECUCION EN ADMINISTRACION,Presencial
I116S32C8J2V1,Institutos Profesionales,REGION DE LOS RIOS,IP SANTO TOMAS,INGENIERIA EN INFORMATICA,Presencial
I116S32C8J2V2,Institutos Profesionales,REGION DE LOS RIOS,IP SANTO TOMAS,INGENIERIA EN INFORMATICA,Presencial
I116S34C16J1V1,Institutos Profesionales,REGION DEL BIOBIO,IP SANTO TOMAS,TECNICO EN TURISMO,Presencial
I116S34C17J1V1,Institutos Profesionales,REGION DEL BIOBIO,IP SANTO TOMAS,TECNICO EN TRABAJO SOCIAL,Presencial
I116S34C17J2V1,Institutos Profesionales,REGION DEL BIOBIO,IP SANTO TOMAS,TECNICO EN TRABAJO SOCIAL,Presencial
I116S34C183J2V1,Institutos Profesionales,REGION DEL BIOBIO,IP SANTO TOMAS,INGENIERIA EN GEOMENSURA,Presencial
I116S34C185J2V1,Institutos Profesionales,REGION DEL BIOBIO,IP SANTO TOMAS,TECNICO EN DISEÑO DE VIDEOJUEGOS,Presencial
I116S34C196J1V1,Institutos Profesionales,REGION DEL BIOBIO,IP SANTO TOMAS,PSICOPEDAGOGIA,Presencial
I116S34C196J2V1,Institutos Profesionales,REGION DEL BIOBIO,IP SANTO TOMAS,PSICOPEDAGOGIA,Presencial
I116S34C22J1V1,Institutos Profesionales,REGION DEL BIOBIO,IP SANTO TOMAS,TECNICO EN SONIDO,Presencial
I116S34C40J1V1,Institutos Profesionales,REGION DEL BIOBIO,IP SANTO TOMAS,DISEÑO GRAFICO,Presencial
I116S34C46J1V1,Institutos Profesionales,REGION DEL BIOBIO,IP SANTO TOMAS,COMUNICACION AUDIOVISUAL DIGITAL,Presencial
I116S34C4J1V2,Institutos Profesionales,REGION DEL BIOBIO,IP SANTO TOMAS,SERVICIO SOCIAL,Presencial
I116S34C4J2V1,Institutos Profesionales,REGION DEL BIOBIO,IP SANTO TOMAS,SERVICIO SOCIAL,Presencial
I116S34C4J2V2,Institutos Profesionales,REGION DEL BIOBIO,IP SANTO TOMAS,SERVICIO SOCIAL,Presencial
I116S34C51J1V1,Institutos Profesionales,REGION DEL BIOBIO,IP SANTO TOMAS,INGENIERIA DE EJECUCION EN ADMINISTRACION,Presencial
I116S34C51J1V2,Institutos Profesionales,REGION DEL BIOBIO,IP SANTO TOMAS,INGENIERIA DE EJECUCION EN ADMINISTRACION,Presencial
I116S34C51J2V2,Institutos Profesionales,REGION DEL BIOBIO,IP SANTO TOMAS,INGENIERIA DE EJECUCION EN ADMINISTRACION,Presencial
I116S34C60J1V1,Institutos Profesionales,REGION DEL BIOBIO,IP SANTO TOMAS,CONSTRUCCION CIVIL,Presencial
I116S34C60J1V2,Institutos Profesionales,REGION DEL BIOBIO,IP SANTO TOMAS,CONSTRUCCION CIVIL,Presencial
I116S34C60J2V1,Institutos Profesionales,REGION DEL BIOBIO,IP SANTO TOMAS,CONSTRUCCION CIVIL,Presencial
I116S34C60J2V2,Institutos Profesionales,REGION DEL BIOBIO,IP SANTO TOMAS,CONSTRUCCION CIVIL,Presencial
I116S34C8J1V1,Institutos Profesionales,REGION DEL BIOBIO,IP SANTO TOMAS,INGENIERIA EN INFORMATICA,Presencial
I116S34C8J1V2,Institutos Profesionales,REGION DEL BIOBIO,IP SANTO TOMAS,INGENIERIA EN INFORMATICA,Presencial
I116S34C9J2V1,Institutos Profesionales,REGION DEL BIOBIO,IP SANTO TOMAS,CONTADOR AUDITOR,Presencial
I116S34C9J2V2,Institutos Profesionales,REGION DEL BIOBIO,IP SANTO TOMAS,CONTADOR AUDITOR,Presencial
I116S36C196J2V1,Institutos Profesionales,REGION DE ÑUBLE,IP SANTO TOMAS,PSICOPEDAGOGIA,Presencial
I116S36C4J1V1,Institutos Profesionales,REGION DE ÑUBLE,IP SANTO TOMAS,SERVICIO SOCIAL,Presencial
I116S36C4J1V2,Institutos Profesionales,REGION DE ÑUBLE,IP SANTO TOMAS,SERVICIO SOCIAL,Presencial
I116S36C4J2V1,Institutos Profesionales,REGION DE ÑUBLE,IP SANTO TOMAS,SERVICIO SOCIAL,Presencial
I116S36C4J2V2,Institutos Profesionales,REGION DE ÑUBLE,IP SANTO TOMAS,SERVICIO SOCIAL,Presencial
I116S36C51J1V1,Institutos Profesionales,REGION DE ÑUBLE,IP SANTO TOMAS,INGENIERIA DE EJECUCION EN ADMINISTRACION,Presencial
I116S36C51J1V2,Institutos Profesionales,REGION DE ÑUBLE,IP SANTO TOMAS,INGENIERIA DE EJECUCION EN ADMINISTRACION,Presencial
I116S36C51J2V2,Institutos Profesionales,REGION DE ÑUBLE,IP SANTO TOMAS,INGENIERIA DE EJECUCION EN ADMINISTRACION,Presencial
I116S36C8J1V1,Institutos Profesionales,REGION DE ÑUBLE,IP SANTO TOMAS,INGENIERIA EN INFORMATICA,Presencial
I116S36C8J1V2,Institutos Profesionales,REGION DE ÑUBLE,IP SANTO TOMAS,INGENIERIA EN INFORMATICA,Presencial
I116S39C134J2V1,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,TECNICO EN ELECTRICIDAD Y ELECTRONICA INDUSTRIAL,Presencial
I116S39C136J2V1,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,TECNICO EN MANTENIMIENTO INDUSTRIAL,Presencial
I116S39C137J2V1,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,TECNICO EN OPERACIONES MINERAS,Presencial
I116S39C141J2V1,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,INGENIERIA EN ADMINISTRACION DE RECURSOS HUMANOS,Presencial
I116S39C141J2V2,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,INGENIERIA EN ADMINISTRACION DE RRHH,Presencial
I116S39C145J2V1,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,INGENIERIA EN ELECTRICIDAD Y ELECTRONICA INDUSTRIAL,Presencial
I116S39C145J2V2,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,INGENIERIA EN ELECTRICIDAD Y ELECTRONICA INDUSTRIAL,Presencial
I116S39C147J2V2,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,INGENIERIA EN MANTENIMIENTO INDUSTRIAL,Presencial
I116S39C150J1V1,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,INGENIERIA EN SONIDO,Presencial
I116S39C151J1V1,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,PUBLICIDAD,Presencial
I116S39C163J1V1,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,TECNICO EN DISEÑO DIGITAL Y PUBLICITARIO,Presencial
I116S39C196J1V1,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,PSICOPEDAGOGIA,Presencial
I116S39C200J2V1,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,TECNICO EN ENERGIA SOLAR,Presencial
I116S39C22J1V1,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,TECNICO EN SONIDO,Presencial
I116S39C40J1V1,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,DISEÑO GRAFICO,Presencial
I116S39C46J1V1,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,COMUNICACION AUDIOVISUAL DIGITAL,Presencial
I116S39C47J1V1,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,ANIMACION DIGITAL Y MULTIMEDIA,Presencial
I116S39C4J1V1,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,SERVICIO SOCIAL,Presencial
I116S39C4J1V2,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,SERVICIO SOCIAL,Presencial
I116S39C50J2V1,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,TECNICO EN COMUNICACION AUDIOVISUAL DIGITAL,Presencial
I116S39C51J2V1,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,INGENIERIA DE EJECUCION EN ADMINISTRACION,Presencial
I116S39C51J2V2,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,INGENIERIA DE EJECUCION EN ADMINISTRACION,Presencial
I116S39C57J1V1,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,ANALISTA PROGRAMADOR,Presencial
I116S39C57J2V1,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,ANALISTA PROGRAMADOR,Presencial
I116S39C60J2V2,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,CONSTRUCCION CIVIL,Presencial
I116S39C9J2V1,Institutos Profesionales,REGION METROPOLITANA,IP SANTO TOMAS,CONTADOR AUDITOR,Presencial
I116S4C136J2V1,Institutos Profesionales,REGION DE VALPARAISO,IP SANTO TOMAS,TECNICO EN MANTENIMIENTO INDUSTRIAL,Presencial
I116S4C137J1V1,Institutos Profesionales,REGION DE VALPARAISO,IP SANTO TOMAS,TECNICO EN OPERACIONES MINERAS,Presencial
I116S4C141J2V1,Institutos Profesionales,REGION DE VALPARAISO,IP SANTO TOMAS,INGENIERIA EN ADMINISTRACION DE RECURSOS HUMANOS,Presencial
I116S4C141J2V2,Institutos Profesionales,REGION DE VALPARAISO,IP SANTO TOMAS,INGENIERIA EN ADMINISTRACION DE RRHH,Presencial
I116S4C143J2V2,Institutos Profesionales,REGION DE VALPARAISO,IP SANTO TOMAS,INGENIERIA EN AUTOMATIZACION Y CONTROL INDUSTRIAL,Presencial
I116S4C17J1V1,Institutos Profesionales,REGION DE VALPARAISO,IP SANTO TOMAS,TECNICO EN TRABAJO SOCIAL,Presencial
I116S4C17J2V1,Institutos Profesionales,REGION DE VALPARAISO,IP SANTO TOMAS,TECNICO EN TRABAJO SOCIAL,Presencial
I116S4C183J2V1,Institutos Profesionales,REGION DE VALPARAISO,IP SANTO TOMAS,INGENIERIA EN GEOMENSURA,Presencial
I116S4C196J1V1,Institutos Profesionales,REGION DE VALPARAISO,IP SANTO TOMAS,PSICOPEDAGOGIA,Presencial
I116S4C207J2V1,Institutos Profesionales,REGION DE VALPARAISO,IP SANTO TOMAS,INGENIERIA AGRICOLA,Presencial
I116S4C4J1V2,Institutos Profesionales,REGION DE VALPARAISO,IP SANTO TOMAS,SERVICIO SOCIAL,Presencial
I116S4C4J2V2,Institutos Profesionales,REGION DE VALPARAISO,IP SANTO TOMAS,SERVICIO SOCIAL,Presencial
I116S4C51J2V2,Institutos Profesionales,REGION DE VALPARAISO,IP SANTO TOMAS,INGENIERIA DE EJECUCION EN ADMINISTRACION,Presencial
I116S6C17J2V1,Institutos Profesionales,REGION DEL MAULE,IP SANTO TOMAS,TECNICO EN TRABAJO SOCIAL,Presencial
I116S6C196J1V1,Institutos Profesionales,REGION DEL MAULE,IP SANTO TOMAS,PSICOPEDAGOGIA,Presencial
I116S6C40J1V1,Institutos Profesionales,REGION DEL MAULE,IP SANTO TOMAS,DISEÑO GRAFICO,Presencial
I116S6C46J1V1,Institutos Profesionales,REGION DEL MAULE,IP SANTO TOMAS,COMUNICACION AUDIOVISUAL DIGITAL,Presencial
I116S6C4J1V1,Institutos Profesionales,REGION DEL MAULE,IP SANTO TOMAS,SERVICIO SOCIAL,Presencial
I116S6C4J1V2,Institutos Profesionales,REGION DEL MAULE,IP SANTO TOMAS,SERVICIO SOCIAL,Presencial
I116S6C4J2V2,Institutos Profesionales,REGION DEL MAULE,IP SANTO TOMAS,SERVICIO SOCIAL,Presencial
I116S6C51J2V1,Institutos Profesionales,REGION DEL MAULE,IP SANTO TOMAS,INGENIERIA DE EJECUCION EN ADMINISTRACION,Presencial
I116S6C51J2V2,Institutos Profesionales,REGION DEL MAULE,IP SANTO TOMAS,INGENIERIA DE EJECUCION EN ADMINISTRACION,Presencial
I116S6C60J2V1,Institutos Profesionales,REGION DEL MAULE,IP SANTO TOMAS,CONSTRUCCION CIVIL,Presencial
I116S6C60J2V2,Institutos Profesionales,REGION DEL MAULE,IP SANTO TOMAS,CONSTRUCCION CIVIL,Presencial
I116S6C8J1V1,Institutos Profesionales,REGION DEL MAULE,IP SANTO TOMAS,INGENIERIA EN INFORMATICA,Presencial
I116S6C8J1V2,Institutos Profesionales,REGION DEL MAULE,IP SANTO TOMAS,INGENIERIA EN INFORMATICA,Presencial
I116S6C9J2V1,Institutos Profesionales,REGION DEL MAULE,IP SANTO TOMAS,CONTADOR AUDITOR,Presencial
I116S6C9J2V2,Institutos Profesionales,REGION DEL MAULE,IP SANTO TOMAS,CONTADOR AUDITOR,Presencial
I116S8C16J1V1,Institutos Profesionales,REGION DE LOS LAGOS,IP SANTO TOMAS,TECNICO EN TURISMO,Presencial
I116S8C196J1V1,Institutos Profesionales,REGION DE LOS LAGOS,IP SANTO TOMAS,PSICOPEDAGOGIA,Presencial
I116S8C40J1V1,Institutos Profesionales,REGION DE LOS LAGOS,IP SANTO TOMAS,DISEÑO GRAFICO,Presencial
I116S8C4J1V1,Institutos Profesionales,REGION DE LOS LAGOS,IP SANTO TOMAS,SERVICIO SOCIAL,Presencial
I116S8C4J1V2,Institutos Profesionales,REGION DE LOS LAGOS,IP SANTO TOMAS,SERVICIO SOCIAL,Presencial
I116S8C4J2V1,Institutos Profesionales,REGION DE LOS LAGOS,IP SANTO TOMAS,SERVICIO SOCIAL,Presencial
I116S8C4J2V2,Institutos Profesionales,REGION DE LOS LAGOS,IP SANTO TOMAS,SERVICIO SOCIAL,Presencial
I116S8C51J1V2,Institutos Profesionales,REGION DE LOS LAGOS,IP SANTO TOMAS,INGENIERIA DE EJECUCION EN ADMINISTRACION,Presencial
I116S8C51J2V1,Institutos Profesionales,REGION DE LOS LAGOS,IP SANTO TOMAS,INGENIERIA DE EJECUCION EN ADMINISTRACION,Presencial
I116S8C51J2V2,Institutos Profesionales,REGION DE LOS LAGOS,IP SANTO TOMAS,INGENIERIA DE EJECUCION EN ADMINISTRACION,Presencial
I116S8C60J2V1,Institutos Profesionales,REGION DE LOS LAGOS,IP SANTO TOMAS,CONSTRUCCION CIVIL,Presencial
I116S8C60J2V2,Institutos Profesionales,REGION DE LOS LAGOS,IP SANTO TOMAS,CONSTRUCCION CIVIL,Presencial
I116S8C8J1V1,Institutos Profesionales,REGION DE LOS LAGOS,IP SANTO TOMAS,INGENIERIA EN INFORMATICA,Presencial
I116S8C8J1V2,Institutos Profesionales,REGION DE LOS LAGOS,IP SANTO TOMAS,INGENIERIA EN INFORMATICA,Presencial
I116S8C9J1V1,Institutos Profesionales,REGION DE LOS LAGOS,IP SANTO TOMAS,CONTADOR AUDITOR,Presencial
